"Date";"Heure";"TD";"Réf.Doc.";"Code";"Désignation";"Qté";"Ts %";"Prix";"Mont.Soumis";"Mont.TVA";"Mont.Total"
"2018-03-17";"12:10:03";"TV";"A1/253";"03028";"#Divers Pâtisserie";"1,000";"5,50";"15,17";"15,17";"0,83";"16,00"
"2018-03-17";"12:10:03";"TV";"A1/253";"03006";"Croustade";"3,000";"5,50";"1,85";"5,55";"0,30";"5,85"
"2018-03-17";"12:10:03";"TV";"A1/253";"01051";"Baguette Torchon";"4,000";"5,50";"1,09";"4,36";"0,24";"4,60"
"2018-03-17";"12:10:45";"TV";"A2/223";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:10:45";"TV";"A2/223";"05014";"Pizza";"2,000";"10,00";"1,96";"3,91";"0,39";"4,30"
"2018-03-17";"12:14:10";"TV";"A1/254";"03041";"Religieuse";"1,000";"5,50";"1,99";"1,99";"0,11";"2,10"
"2018-03-17";"12:14:10";"TV";"A1/254";"03040";"Eclair";"1,000";"5,50";"1,90";"1,90";"0,10";"2,00"
"2018-03-17";"12:14:10";"TV";"A1/254";"03060";"Millefeuille";"1,000";"5,50";"1,99";"1,99";"0,11";"2,10"
"2018-03-17";"12:14:10";"TV";"A1/254";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-17";"12:14:10";"TV";"A1/254";"01021";"Pains spéciaux";"1,000";"5,50";"1,61";"1,61";"0,09";"1,70"
"2018-03-17";"12:14:36";"TV";"A1/255";"01009";"Petit Gascon";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-17";"12:14:36";"TV";"A1/255";"01057";"Rustique Baguette";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-17";"12:14:36";"TV";"A1/255";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-17";"12:15:58";"TV";"A1/256";"01034";"Lot  Chouquette";"1,000";"5,50";"2,18";"2,18";"0,12";"2,30"
"2018-03-17";"12:15:58";"TV";"A1/256";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-17";"12:16:15";"TV";"A2/224";"03034";"Tartelette Fraise ou Framboise";"2,000";"5,50";"2,65";"5,31";"0,29";"5,60"
"2018-03-17";"12:16:15";"TV";"A2/224";"03060";"Millefeuille";"2,000";"5,50";"1,99";"3,98";"0,22";"4,20"
"2018-03-17";"12:16:15";"TV";"A2/224";"01018";"Pain ordinaire";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-17";"12:16:58";"TV";"A2/225";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:18:14";"TV";"A2/226";"05027";"Bagnat";"1,000";"10,00";"3,45";"3,45";"0,35";"3,80"
"2018-03-17";"12:18:14";"TV";"A2/226";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:18:14";"TV";"A2/226";"03052";"Chantilly";"1,000";"5,50";"2,09";"2,09";"0,11";"2,20"
"2018-03-17";"12:18:52";"TV";"A2/227";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-17";"12:18:58";"TV";"A1/257";"01050";"Baguette Longue";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-17";"12:19:48";"TV";"A1/258";"05005";"Jambon Pays";"1,000";"10,00";"2,55";"2,55";"0,25";"2,80"
"2018-03-17";"12:20:18";"TV";"A2/228";"05027";"Bagnat";"1,000";"10,00";"3,45";"3,45";"0,35";"3,80"
"2018-03-17";"12:20:18";"TV";"A2/228";"05005";"Jambon Pays";"1,000";"10,00";"2,55";"2,55";"0,25";"2,80"
"2018-03-17";"12:20:18";"TV";"A2/228";"04041";"Bière";"1,000";"5,50";"1,85";"1,85";"0,10";"1,95"
"2018-03-17";"12:20:18";"TV";"A2/228";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:20:58";"TV";"A2/229";"05005";"Jambon Pays";"1,000";"10,00";"2,55";"2,55";"0,25";"2,80"
"2018-03-17";"12:22:06";"TV";"A2/230";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-17";"12:22:06";"TV";"A2/230";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-17";"12:23:26";"TV";"A1/259";"03028";"#Divers Pâtisserie";"1,000";"5,50";"7,11";"7,11";"0,39";"7,50"
"2018-03-17";"12:23:26";"TV";"A1/259";"03044";"Foret Noire / Flan Grille";"1,000";"5,50";"2,65";"2,65";"0,15";"2,80"
"2018-03-17";"12:23:26";"TV";"A1/259";"03040";"Eclair";"1,000";"5,50";"1,90";"1,90";"0,10";"2,00"
"2018-03-17";"12:23:26";"TV";"A1/259";"03041";"Religieuse";"1,000";"5,50";"1,99";"1,99";"0,11";"2,10"
"2018-03-17";"12:23:26";"TV";"A1/259";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-17";"12:23:49";"TV";"A2/231";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:24:44";"TV";"A2/232";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-17";"12:24:44";"TV";"A2/232";"01044";"1,50";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-17";"12:24:49";"TV";"A1/260";"01051";"Baguette Torchon";"2,000";"5,50";"1,09";"2,18";"0,12";"2,30"
"2018-03-17";"12:26:41";"TV";"A2/233";"05014";"Pizza";"3,000";"10,00";"1,95";"5,86";"0,59";"6,45"
"2018-03-17";"12:26:41";"TV";"A2/233";"01044";"1,50";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-17";"12:26:41";"TV";"A2/233";"01018";"Pain ordinaire";"2,000";"5,50";"1,09";"2,18";"0,12";"2,30"
"2018-03-17";"12:27:45";"TV";"A2/234";"01007";"Croustigraine";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-17";"12:27:45";"TV";"A2/234";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:27:59";"TV";"A1/261";"01023";"Croissant Ordinaire";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-17";"12:27:59";"TV";"A1/261";"01056";"Pave Petit";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-17";"12:27:59";"TV";"A1/261";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:27:59";"TV";"A1/261";"02010";"Crepes 3";"1,000";"5,50";"2,27";"2,27";"0,13";"2,40"
"2018-03-17";"12:27:59";"TV";"A1/261";"03031";"Tartelette Grand-Mere";"1,000";"5,50";"1,85";"1,85";"0,10";"1,95"
"2018-03-17";"12:28:58";"TV";"A1/262";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-17";"12:28:58";"TV";"A2/235";"01044";"1,50";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-17";"12:28:58";"TV";"A2/235";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:29:33";"TV";"A2/236";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:29:53";"TV";"A1/263";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-17";"12:30:45";"TV";"A2/237";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:30:45";"TV";"A2/237";"01008";"Bebe/Ficel/Dejeun";"1,000";"5,50";"0,52";"0,52";"0,03";"0,55"
"2018-03-17";"12:31:08";"TV";"A1/264";"03033";"Tartelette Fruits Cuits";"1,000";"5,50";"1,71";"1,71";"0,09";"1,80"
"2018-03-17";"12:31:08";"TV";"A1/264";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:31:08";"TV";"A1/264";"05024";"Bag. Apéro";"2,000";"5,50";"1,42";"2,84";"0,16";"3,00"
"2018-03-17";"12:32:42";"TV";"A2/238";"03034";"Tartelette Fraise ou Framboise";"2,000";"5,50";"2,65";"5,31";"0,29";"5,60"
"2018-03-17";"12:32:42";"TV";"A2/238";"03040";"Eclair";"1,000";"5,50";"1,90";"1,90";"0,10";"2,00"
"2018-03-17";"12:32:42";"TV";"A2/238";"01019";"Baguette FM";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-17";"12:34:44";"TV";"A1/265";"05012";"Petite Quiche";"3,000";"10,00";"1,82";"5,45";"0,55";"6,00"
"2018-03-17";"12:34:44";"TV";"A1/265";"09008";"#Divers Chocolat";"1,000";"20,00";"3,33";"3,33";"0,67";"4,00"
"2018-03-17";"12:34:44";"TV";"A1/265";"01047";"Pain De Mie Viennois";"1,000";"5,50";"2,75";"2,75";"0,15";"2,90"
"2018-03-17";"12:34:44";"TV";"A1/265";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:34:59";"TV";"A2/239";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:36:45";"TV";"A1/266";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:36:45";"TV";"A1/266";"01044";"1,50";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-17";"12:36:45";"TV";"A1/266";"05014";"Pizza";"2,000";"10,00";"1,96";"3,91";"0,39";"4,30"
"2018-03-17";"12:37:22";"TV";"A2/240";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:37:22";"TV";"A2/240";"11031";"#Divers Entremet/ Tarte";"1,000";"5,50";"8,53";"8,53";"0,47";"9,00"
"2018-03-17";"12:37:51";"TV";"A1/267";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-17";"12:40:57";"TV";"A1/268";"01021";"Pains spéciaux";"1,000";"5,50";"1,61";"1,61";"0,09";"1,70"
"2018-03-17";"12:42:27";"TV";"A1/269";"01001";"Baguette Ordinaire";"1,000";"5,50";"0,81";"0,81";"0,04";"0,85"
"2018-03-17";"12:42:27";"TV";"A1/269";"09005";"Sucette Chocolat";"1,000";"20,00";"2,08";"2,08";"0,42";"2,50"
"2018-03-17";"12:45:47";"TV";"A1/270";"05027";"Bagnat";"3,000";"10,00";"3,45";"10,36";"1,04";"11,40"
"2018-03-17";"12:45:47";"TV";"A1/270";"04037";"Cannette";"2,000";"5,50";"1,32";"2,65";"0,15";"2,80"
"2018-03-17";"12:45:47";"TV";"A1/270";"04046";"Grande Eau";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-17";"12:45:47";"TV";"A1/270";"03040";"Eclair";"3,000";"5,50";"1,90";"5,69";"0,31";"6,00"
"2018-03-17";"12:46:00";"TV";"A1/271";"01019";"Baguette FM";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-17";"12:46:10";"TV";"A2/241";"05014";"Pizza";"1,000";"10,00";"1,95";"1,95";"0,20";"2,15"
"2018-03-17";"12:46:10";"TV";"A2/241";"05017";"Pizza Spécialité";"1,000";"10,00";"2,18";"2,18";"0,22";"2,40"
"2018-03-17";"12:46:30";"TV";"A1/272";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:48:40";"TV";"A1/273";"01021";"Pains spéciaux";"1,000";"5,50";"1,61";"1,61";"0,09";"1,70"
"2018-03-17";"12:48:40";"TV";"A1/273";"02002";"Pain aux Raisins / Choco Beurre";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:48:50";"TV";"A2/242";"02002";"Pain aux Raisins / Choco Beurre";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:48:50";"TV";"A2/242";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-17";"12:50:56";"TV";"A1/274";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"12:50:56";"TV";"A1/274";"01060";"Boule Petite";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-17";"12:57:28";"TV";"A1/275";"05014";"Pizza";"1,000";"10,00";"1,95";"1,95";"0,20";"2,15"
"2018-03-17";"12:57:28";"TV";"A1/275";"05005";"Jambon Pays";"1,000";"10,00";"2,55";"2,55";"0,25";"2,80"
"2018-03-17";"12:57:36";"TV";"A1/276";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-17";"12:57:55";"TV";"A2/243";"01007";"Croustigraine";"2,000";"5,50";"0,99";"1,99";"0,11";"2,10"
"2018-03-17";"12:59:11";"TV";"A1/277";"01046";"LŽOriginal";"1,000";"5,50";"0,95";"0,95";"0,05";"1,00"
"2018-03-17";"12:59:11";"TV";"A1/277";"01060";"Boule Petite";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-17";"12:59:11";"TV";"A1/277";"01050";"Baguette Longue";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-17";"12:59:40";"TV";"A2/244";"05012";"Petite Quiche";"3,000";"10,00";"1,82";"5,45";"0,55";"6,00"
"2018-03-17";"12:59:40";"TV";"A2/244";"04038";"Bouteille 50cl";"1,000";"5,50";"1,85";"1,85";"0,10";"1,95"
"2018-03-17";"13:01:03";"TV";"A1/278";"05027";"Bagnat";"1,000";"10,00";"3,45";"3,45";"0,35";"3,80"
"2018-03-17";"13:01:03";"TV";"A1/278";"05012";"Petite Quiche";"1,000";"10,00";"1,82";"1,82";"0,18";"2,00"
"2018-03-17";"13:01:03";"TV";"A1/278";"03044";"Foret Noire / Flan Grille";"1,000";"5,50";"2,65";"2,65";"0,15";"2,80"
"2018-03-17";"13:01:19";"TV";"A2/245";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-17";"13:02:14";"TV";"A1/279";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"13:02:45";"TV";"A1/280";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-17";"13:05:55";"TV";"A1/281";"01051";"Baguette Torchon";"2,000";"5,50";"1,09";"2,18";"0,12";"2,30"
"2018-03-17";"13:09:40";"TV";"A1/282";"01006";"Festive";"3,000";"5,50";"1,04";"3,13";"0,17";"3,30"
"2018-03-17";"13:10:27";"TV";"A1/283";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-17";"13:10:27";"TV";"A1/283";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-17";"13:12:15";"TV";"A1/284";"01034";"Lot  Chouquette";"1,000";"5,50";"2,18";"2,18";"0,12";"2,30"
"2018-03-17";"13:12:15";"TV";"A1/284";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-17";"13:13:18";"TV";"A1/285";"05024";"Bag. Apéro";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-17";"13:13:38";"TV";"A2/246";"01051";"Baguette Torchon";"4,000";"5,50";"1,09";"4,36";"0,24";"4,60"
"2018-03-17";"13:13:38";"TV";"A2/246";"01044";"1,50";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-17";"13:15:47";"TV";"A2/247";"01038";"Oreillettes";"1,000";"5,50";"2,75";"2,75";"0,15";"2,90"
"2018-03-17";"13:15:47";"TV";"A2/247";"09007";"Sachet Friture 250g";"1,000";"20,00";"9,92";"9,92";"1,98";"11,90"
"2018-03-17";"13:15:47";"TV";"A2/247";"09005";"Sucette Chocolat";"2,000";"20,00";"2,08";"4,17";"0,83";"5,00"
"2018-03-17";"13:16:39";"TV";"A1/286";"01001";"Baguette Ordinaire";"4,000";"5,50";"0,81";"3,22";"0,18";"3,40"
"2018-03-17";"13:16:41";"TV";"A2/248";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-17";"13:21:16";"TV";"A2/249";"05017";"Pizza Spécialité";"2,000";"10,00";"2,18";"4,36";"0,44";"4,80"
"2018-03-17";"13:21:21";"TV";"A1/287";"03040";"Eclair";"2,000";"5,50";"1,90";"3,79";"0,21";"4,00"
"2018-03-17";"13:21:21";"TV";"A1/287";"03035";"Tartelette Citron";"2,000";"5,50";"2,08";"4,17";"0,23";"4,40"
"2018-03-17";"13:21:21";"TV";"A1/287";"01045";"Céréales Noirs";"1,000";"5,50";"1,99";"1,99";"0,11";"2,10"
"2018-03-17";"13:21:21";"TV";"A1/287";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-17";"13:22:11";"TV";"A1/288";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"13:22:46";"TV";"A1/289";"04040";"Capri Sun";"1,000";"5,50";"0,95";"0,95";"0,05";"1,00"
"2018-03-17";"13:23:05";"TV";"A2/250";"03034";"Tartelette Fraise ou Framboise";"1,000";"5,50";"2,65";"2,65";"0,15";"2,80"
"2018-03-17";"13:23:05";"TV";"A2/250";"05015";"Croque Monsieur";"1,000";"10,00";"1,36";"1,36";"0,14";"1,50"
"2018-03-17";"13:24:44";"TV";"A2/251";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-17";"13:34:02";"TV";"A1/290";"01008";"Bebe/Ficel/Dejeun";"1,000";"5,50";"0,52";"0,52";"0,03";"0,55"
"2018-03-17";"13:35:27";"TV";"A2/254";"05014";"Pizza";"1,000";"10,00";"1,95";"1,95";"0,20";"2,15"
"2018-03-17";"13:35:27";"TV";"A2/254";"05027";"Bagnat";"2,000";"10,00";"3,46";"6,91";"0,69";"7,60"
"2018-03-17";"13:37:44";"TV";"A2/255";"05015";"Croque Monsieur";"1,000";"10,00";"1,36";"1,36";"0,14";"1,50"
"2018-03-17";"13:37:44";"TV";"A2/255";"01023";"Croissant Ordinaire";"4,000";"5,50";"0,85";"3,41";"0,19";"3,60"
"2018-03-17";"13:37:44";"TV";"A2/255";"01025";"Chocolatine/ Brioche Nature";"4,000";"5,50";"0,90";"3,60";"0,20";"3,80"
"2018-03-17";"13:39:52";"TV";"A1/291";"03061";"Puit dŽAmour";"1,000";"5,50";"1,99";"1,99";"0,11";"2,10"
"2018-03-17";"13:39:52";"TV";"A1/291";"03045";"Tropezienne";"1,000";"5,50";"1,90";"1,90";"0,10";"2,00"
"2018-03-17";"13:39:52";"TV";"A1/291";"03041";"Religieuse";"1,000";"5,50";"1,99";"1,99";"0,11";"2,10"
"2018-03-17";"13:39:52";"TV";"A1/291";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-17";"13:41:05";"TV";"A1/292";"01045";"Céréales Noirs";"1,000";"5,50";"1,99";"1,99";"0,11";"2,10"
"2018-03-17";"13:49:35";"TV";"A2/256";"02002";"Pain aux Raisins / Choco Beurre";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-17";"13:49:35";"TV";"A2/256";"01030";"Maxi choco";"1,000";"5,50";"1,47";"1,47";"0,08";"1,55"
"2018-03-17";"13:49:35";"TV";"A2/256";"02003";"Suisse /Sacristain";"2,000";"5,50";"1,23";"2,46";"0,14";"2,60"
"2018-03-17";"13:55:13";"TV";"A2/257";"03060";"Millefeuille";"1,000";"5,50";"1,99";"1,99";"0,11";"2,10"
"2018-03-17";"13:55:13";"TV";"A2/257";"03058";"Saint-Honore Individuel";"1,000";"5,50";"2,65";"2,65";"0,15";"2,80"
"2018-03-17";"13:55:13";"TV";"A2/257";"03040";"Eclair";"1,000";"5,50";"1,90";"1,90";"0,10";"2,00"
"2018-03-17";"13:55:13";"TV";"A2/257";"03046";"Nid de Paque Beurre";"1,000";"5,50";"3,32";"3,32";"0,18";"3,50"
"2018-03-17";"13:55:13";"TV";"A2/257";"01036";"Mouna";"1,000";"5,50";"7,49";"7,49";"0,41";"7,90"
"2018-03-17";"13:59:04";"TV";"A2/259";"03040";"Eclair";"1,000";"5,50";"1,90";"1,90";"0,10";"2,00"
"2018-03-17";"13:59:04";"TV";"A2/259";"03038";"Choux Creme";"1,000";"5,50";"1,61";"1,61";"0,09";"1,70"
"2018-03-17";"13:59:04";"TV";"A2/259";"01051";"Baguette Torchon";"2,000";"5,50";"1,09";"2,18";"0,12";"2,30"
"2018-03-17";"13:59:04";"TV";"A2/259";"01023";"Croissant Ordinaire";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-17";"14:03:53";"TV";"A1/293";"01050";"Baguette Longue";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-17";"14:03:53";"TV";"A1/293";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-17";"14:06:04";"TV";"A2/260";"04048";"#Divers Boisson";"1,000";"5,50";"0,00";"0,00";"0,00";"0,00"
"2018-03-17";"14:08:28";"TV";"A1/294";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"14:10:39";"TV";"A2/261";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-17";"14:13:37";"TV";"A2/262";"01051";"Baguette Torchon";"2,000";"5,50";"1,09";"2,18";"0,12";"2,30"
"2018-03-17";"14:13:37";"TV";"A2/262";"01058";"Croustigraine Boule";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"14:13:37";"TV";"A2/262";"03062";"Assiette Grande";"1,000";"5,50";"14,22";"14,22";"0,78";"15,00"
"2018-03-17";"14:14:42";"TV";"A1/295";"05026";"#Divers Salé";"1,000";"10,00";"3,77";"3,77";"0,38";"4,15"
"2018-03-17";"14:17:03";"TV";"A2/263";"01006";"Festive";"6,000";"5,50";"1,04";"6,26";"0,34";"6,60"
"2018-03-17";"14:17:03";"TV";"A2/263";"11003";"Entremet 22€";"1,000";"5,50";"20,85";"20,85";"1,15";"22,00"
"2018-03-17";"14:17:03";"TV";"A2/263";"01046";"LŽOriginal";"2,000";"5,50";"0,95";"1,90";"0,10";"2,00"
"2018-03-17";"14:17:27";"TV";"A1/296";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-17";"14:21:54";"TV";"A2/264";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"14:21:54";"TV";"A2/264";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-17";"14:23:33";"TV";"A2/265";"04042";"Red Bull";"1,000";"5,50";"2,43";"1,18";"0,07";"1,25"
"2018-03-17";"14:30:55";"TV";"A2/266";"11031";"#Divers Entremet/ Tarte";"1,000";"5,50";"9,48";"9,48";"0,52";"10,00"
"2018-03-17";"14:30:55";"TV";"A2/266";"02004";"Pain au Lait";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-17";"14:30:55";"TV";"A2/266";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-17";"14:36:13";"TV";"A2/267";"11003";"Entremet 22€";"1,000";"5,50";"20,85";"20,85";"1,15";"22,00"
"2018-03-17";"14:55:39";"TV";"A2/268";"03060";"Millefeuille";"6,000";"5,50";"1,99";"11,94";"0,66";"12,60"
"2018-03-17";"14:55:39";"TV";"A2/268";"01006";"Festive";"3,000";"5,50";"1,04";"3,13";"0,17";"3,30"
"2018-03-17";"15:01:21";"TV";"A2/269";"01025";"Chocolatine/ Brioche Nature";"3,000";"5,50";"0,90";"2,70";"0,15";"2,85"
"2018-03-17";"15:01:21";"TV";"A2/269";"01033";"Mini Cannel>Beignet choco";"4,000";"5,50";"0,61";"2,46";"0,14";"2,60"
"2018-03-17";"15:01:21";"TV";"A2/269";"01034";"Lot  Chouquette";"1,000";"5,50";"2,18";"2,18";"0,12";"2,30"
"2018-03-17";"15:01:21";"TV";"A2/269";"05024";"Bag. Apéro";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-17";"15:01:21";"TV";"A2/269";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-17";"15:04:38";"TV";"A2/270";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-17";"15:07:58";"TV";"A2/271";"03029";"Croquantine";"1,000";"5,50";"1,90";"1,90";"0,10";"2,00"
"2018-03-17";"15:07:58";"TV";"A2/271";"03057";"Tartelette Chocolat";"1,000";"5,50";"2,09";"2,09";"0,11";"2,20"
"2018-03-17";"15:08:41";"TV";"A2/272";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-17";"15:15:48";"TV";"A2/273";"01029";"Mini";"2,000";"5,50";"0,42";"0,85";"0,05";"0,90"
"2018-03-17";"15:17:51";"TV";"A2/274";"03062";"Assiette Grande";"1,000";"5,50";"14,22";"14,22";"0,78";"15,00"
"2018-03-17";"15:17:51";"TV";"A2/274";"01062";"Déjeunette";"1,000";"5,50";"0,52";"0,52";"0,03";"0,55"
"2018-03-17";"15:22:03";"TV";"A2/275";"01046";"LŽOriginal";"1,000";"5,50";"0,95";"0,95";"0,05";"1,00"
"2018-03-17";"15:22:03";"TV";"A2/275";"03034";"Tartelette Fraise ou Framboise";"1,000";"5,50";"2,65";"2,65";"0,15";"2,80"
"2018-03-17";"15:22:03";"TV";"A2/275";"03035";"Tartelette Citron";"1,000";"5,50";"2,09";"2,09";"0,11";"2,20"
"2018-03-17";"15:22:03";"TV";"A2/275";"03060";"Millefeuille";"1,000";"5,50";"1,99";"1,99";"0,11";"2,10"
"2018-03-17";"15:22:03";"TV";"A2/275";"03040";"Eclair";"1,000";"5,50";"1,90";"1,90";"0,10";"2,00"
"2018-03-17";"15:22:03";"TV";"A2/275";"03041";"Religieuse";"1,000";"5,50";"1,99";"1,99";"0,11";"2,10"
"2018-03-17";"15:24:25";"TV";"A2/276";"01007";"Croustigraine";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-17";"15:24:25";"TV";"A2/276";"03045";"Tropezienne";"1,000";"5,50";"1,90";"1,90";"0,10";"2,00"
"2018-03-17";"15:24:25";"TV";"A2/276";"01028";"Beignet  Nutella";"1,000";"5,50";"1,66";"1,66";"0,09";"1,75"
"2018-03-17";"15:30:15";"TV";"A2/277";"01007";"Croustigraine";"2,000";"5,50";"0,99";"1,99";"0,11";"2,10"
"2018-03-17";"15:30:51";"TV";"A2/278";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-17";"15:31:27";"TV";"A2/279";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-17";"15:35:35";"TV";"A2/280";"03028";"#Divers Pâtisserie";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-17";"15:35:35";"TV";"A2/280";"03028";"#Divers Pâtisserie";"2,000";"5,50";"1,42";"2,84";"0,16";"3,00"
